Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
19820	1	Picture	0;11;localize	0	11	localize	-6	0	1	215168	7	0	next	other	0
19820	1	Response	0	n/a	n/a	n/a	214833	214839	1	n/a	n/a	n/a	n/a	n/a	n/a
19820	2	Picture	0;111;blockstart	0	111	blockstart	215162	0	7	167	7	0	next	other	0
19820	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	215329	0	1	50667	1	0	next	other	0
19820	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	215405	76	276	n/a	n/a	0	n/a	other	0
19820	5	Picture	trial_start	trial_start	n/a	n/a	271163	0	1	667	7	0	next	other	0
19820	5	Picture	1; 10; UN_0; pictures//nontarget//eyelash.jpg	1	10	UN_0	271829	667	7	24834	7	580	next	miss	0
19820	5	Sound	1; 0; UN_0; sounds//influence.wav	1	0	UN_0	271833	670	2	n/a	n/a	670	n/a	hit	9
19820	5	Response	11	n/a	n/a	n/a	288920	17757	1	n/a	n/a	n/a	n/a	n/a	n/a
19820	7	Picture	trial_start	trial_start	n/a	n/a	301829	0	1	2667	7	0	next	other	0
19820	7	Sound	2; 25; UN_200; sounds//nature.wav	2	25	UN_200	302499	670	1	n/a	n/a	670	n/a	hit	13
19820	7	Picture	2; 20; UN_200; pictures//nontarget//horseshoe.png	2	20	UN_200	304496	2667	7	22833	7	2580	next	miss	0
19820	7	Response	11	n/a	n/a	n/a	317250	15420	1	n/a	n/a	n/a	n/a	n/a	n/a
19820	9	Picture	trial_start	trial_start	n/a	n/a	332496	0	1	2667	7	0	next	other	0
19820	9	Sound	3; 45; C; sounds//scorpion.wav	3	45	C	333166	670	2	n/a	n/a	670	n/a	hit	17
19820	9	Picture	3; 40; C; pictures//target//spider.jpg	3	40	C	335163	2667	7	23334	7	2580	next	miss	0
19820	9	Response	21	n/a	n/a	n/a	351739	19243	1	n/a	n/a	n/a	n/a	n/a	n/a
