Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
20070	1	Picture	0;11;localize	0	11	localize	-2	0	1	240669	7	0	next	other	0
20070	1	Response	0	n/a	n/a	n/a	240412	240414	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	2	Picture	0;111;blockstart	0	111	blockstart	240667	0	7	167	7	0	next	other	0
20070	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	240833	0	1	50667	1	0	next	other	0
20070	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	240864	31	634	n/a	n/a	0	n/a	other	0
20070	5	Picture	trial_start	trial_start	n/a	n/a	296667	0	1	2666	8	0	next	other	0
20070	5	Sound	1; 25; UN_200; sounds//missile.wav	1	25	UN_200	297337	670	1	n/a	n/a	670	n/a	hit	9
20070	5	Picture	1; 20; UN_200; pictures//target//projector.jpg	1	20	UN_200	299333	2666	8	23001	8	2580	next	miss	0
20070	5	Response	21	n/a	n/a	n/a	313590	16923	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	7	Picture	trial_start	trial_start	n/a	n/a	327501	0	1	2667	7	0	next	other	0
20070	7	Sound	2; 45; C; sounds//queen.wav	2	45	C	328171	670	2	n/a	n/a	670	n/a	hit	13
20070	7	Picture	2; 40; C; pictures//nontarget//king.jpg	2	40	C	330167	2667	7	22834	7	2580	next	miss	0
20070	7	Response	11	n/a	n/a	n/a	339751	12251	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	9	Picture	trial_start	trial_start	n/a	n/a	358168	0	1	667	7	0	next	other	0
20070	9	Picture	3; 50; No; pictures//target//diaper.jpeg	3	50	No	358834	667	7	24833	7	580	next	miss	0
20070	9	Sound	3; 0; No; sounds//empty.wav	3	0	No	358838	670	2	n/a	n/a	670	n/a	hit	17
20070	9	Response	21	n/a	n/a	n/a	375409	17241	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	11	Picture	trial_start	trial_start	n/a	n/a	388835	0	1	667	7	0	next	other	0
20070	11	Picture	4; 30; P; pictures//nontarget//tornado.jpg	4	30	P	389501	667	7	25667	7	580	next	miss	0
20070	11	Sound	4; 0; P; sounds//torrent.wav	4	0	P	389505	670	2	n/a	n/a	670	n/a	hit	21
20070	11	Response	11	n/a	n/a	n/a	400129	11294	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	13	Picture	trial_start	trial_start	n/a	n/a	420335	0	1	667	7	0	next	other	0
20070	13	Picture	5; 30; P; pictures//target//feather.jpg	5	30	P	421001	667	7	25000	7	580	next	hit	26
20070	13	Sound	5; 0; P; sounds//fellowship.wav	5	0	P	421005	670	2	n/a	n/a	670	n/a	incorrect	25
20070	13	Response	1	n/a	n/a	n/a	430889	10554	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	13	Response	21	n/a	n/a	n/a	433557	13223	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	15	Picture	trial_start	trial_start	n/a	n/a	451168	0	1	2667	7	0	next	other	0
20070	15	Sound	6; 25; UN_200; sounds//nature.wav	6	25	UN_200	451838	670	2	n/a	n/a	670	n/a	hit	30
20070	15	Picture	6; 20; UN_200; pictures//nontarget//horseshoe.png	6	20	UN_200	453835	2667	7	22834	7	2580	next	miss	0
20070	15	Response	11	n/a	n/a	n/a	469257	18089	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	17	Picture	trial_start	trial_start	n/a	n/a	481835	0	1	2667	7	0	next	other	0
20070	17	Sound	7; 45; C; sounds//scorpion.wav	7	45	C	482505	670	2	n/a	n/a	670	n/a	hit	34
20070	17	Picture	7; 40; C; pictures//target//spider.jpg	7	40	C	484502	2667	7	22834	7	2580	next	miss	0
20070	17	Response	21	n/a	n/a	n/a	497087	15251	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	19	Picture	trial_start	trial_start	n/a	n/a	512502	0	1	667	7	0	next	other	0
20070	19	Picture	8; 50; No; pictures//nontarget//needle.jpeg	8	50	No	513169	667	7	26500	7	580	next	miss	0
20070	19	Sound	8; 0; No; sounds//empty.wav	8	0	No	513172	670	2	n/a	n/a	670	n/a	hit	38
20070	19	Response	11	n/a	n/a	n/a	525476	12974	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	21	Picture	trial_start	trial_start	n/a	n/a	544836	0	1	667	7	0	next	other	0
20070	21	Picture	9; 30; P; pictures//target//Blender.jpg	9	30	P	545502	667	7	25834	7	580	next	miss	0
20070	21	Sound	9; 0; P; sounds//blemish.wav	9	0	P	545506	670	2	n/a	n/a	670	n/a	hit	42
20070	21	Response	21	n/a	n/a	n/a	553964	9129	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	23	Picture	trial_start	trial_start	n/a	n/a	576503	0	1	2667	7	0	next	other	0
20070	23	Sound	10; 45; C; sounds//prize.wav	10	45	C	577173	670	2	n/a	n/a	670	n/a	hit	46
20070	23	Picture	10; 40; C; pictures//nontarget//trophy.jpg	10	40	C	579169	2667	7	24167	7	2580	next	miss	0
20070	23	Response	11	n/a	n/a	n/a	592696	16193	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	25	Picture	trial_start	trial_start	n/a	n/a	608503	0	1	2667	7	0	next	other	0
20070	25	Sound	11; 25; UN_200; sounds//meat.wav	11	25	UN_200	609173	670	2	n/a	n/a	670	n/a	hit	50
20070	25	Picture	11; 20; UN_200; pictures//nontarget//strawberry.jpg	11	20	UN_200	611170	2667	7	23500	7	2580	next	miss	0
20070	25	Response	11	n/a	n/a	n/a	623103	14600	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	27	Picture	trial_start	trial_start	n/a	n/a	639836	0	1	667	7	0	next	other	0
20070	27	Picture	12; 50; No; pictures//target//mirror.jpeg	12	50	No	640503	667	7	24834	7	580	next	miss	0
20070	27	Sound	12; 0; No; sounds//empty.wav	12	0	No	640506	670	2	n/a	n/a	670	n/a	hit	54
20070	27	Response	21	n/a	n/a	n/a	649582	9745	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	29	Picture	trial_start	trial_start	n/a	n/a	670503	0	1	667	7	0	next	other	0
20070	29	Picture	13; 50; No; pictures//nontarget//veil.jpeg	13	50	No	671170	667	7	25000	7	580	next	miss	0
20070	29	Sound	13; 0; No; sounds//empty.wav	13	0	No	671173	670	2	n/a	n/a	670	n/a	hit	58
20070	29	Response	11	n/a	n/a	n/a	686672	16168	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	31	Picture	trial_start	trial_start	n/a	n/a	701337	0	1	667	7	0	next	other	0
20070	31	Picture	14; 30; P; pictures//nontarget//jeep.jpg	14	30	P	702004	667	7	25834	7	580	next	miss	0
20070	31	Sound	14; 0; P; sounds//genius.wav	14	0	P	702007	670	2	n/a	n/a	670	n/a	incorrect	62
20070	31	Response	2	n/a	n/a	n/a	719461	18124	2	n/a	n/a	n/a	n/a	n/a	n/a
20070	33	Picture	trial_start	trial_start	n/a	n/a	733004	0	1	667	7	0	next	other	0
20070	33	Picture	15; 30; P; pictures//nontarget//pipe.jpg	15	30	P	733671	667	7	25000	7	580	next	miss	0
20070	33	Sound	15; 0; P; sounds//pint.wav	15	0	P	733674	670	2	n/a	n/a	670	n/a	hit	66
20070	33	Response	11	n/a	n/a	n/a	744812	11808	3	n/a	n/a	n/a	n/a	n/a	n/a
20070	35	Picture	trial_start	trial_start	n/a	n/a	763838	0	1	2667	7	0	next	other	0
20070	35	Sound	16; 25; UN_200; sounds//magnet.wav	16	25	UN_200	764508	670	2	n/a	n/a	670	n/a	hit	70
20070	35	Picture	16; 20; UN_200; pictures//target//escalator.jpg	16	20	UN_200	766504	2667	7	23000	7	2580	next	miss	0
20070	35	Response	21	n/a	n/a	n/a	777411	13574	2	n/a	n/a	n/a	n/a	n/a	n/a
20070	37	Picture	trial_start	trial_start	n/a	n/a	794671	0	1	2667	7	0	next	other	0
20070	37	Sound	17; 25; UN_200; sounds//clothes.wav	17	25	UN_200	795341	670	2	n/a	n/a	670	n/a	hit	74
20070	37	Picture	17; 20; UN_200; pictures//nontarget//dragonfly.png	17	20	UN_200	797338	2667	7	23000	7	2580	next	miss	0
20070	37	Response	11	n/a	n/a	n/a	815871	21200	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	39	Picture	trial_start	trial_start	n/a	n/a	825505	0	1	2667	7	0	next	other	0
20070	39	Sound	18; 45; C; sounds//squirrel.wav	18	45	C	826175	670	2	n/a	n/a	670	n/a	hit	78
20070	39	Picture	18; 40; C; pictures//target//beaver.jpg	18	40	C	828171	2667	7	23000	7	2580	next	miss	0
20070	39	Response	21	n/a	n/a	n/a	840338	14834	1	n/a	n/a	n/a	n/a	n/a	n/a
20070	41	Picture	trial_start	trial_start	n/a	n/a	856338	0	1	667	7	0	next	other	0
20070	41	Picture	19; 10; UN_0; pictures//nontarget//eyelash.jpg	19	10	UN_0	857005	667	7	24834	7	580	next	miss	0
20070	41	Sound	19; 0; UN_0; sounds//influence.wav	19	0	UN_0	857008	670	2	n/a	n/a	670	n/a	hit	82
20070	41	Response	11	n/a	n/a	n/a	874349	18011	1	n/a	n/a	n/a	n/a	n/a	n/a
