Subject	Trial	Event Type	Code	trial_boolean(num)	condition_code(num)	condition_label(str)	Time	TTime	Uncertainty...10	Duration	Uncertainty...12	ReqTime	ReqDur	Stim Type	Pair Index
20083	1	Picture	0;11;localize	0	11	localize	-2	0	1	194835	7	0	next	other	0
20083	1	Response	0	n/a	n/a	n/a	194543	194545	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	2	Picture	0;111;blockstart	0	111	blockstart	194833	0	7	167	7	0	next	other	0
20083	3	Picture	block_tar_pic	block_tar_pic	n/a	n/a	195000	0	1	50667	1	0	next	other	0
20083	3	Sound	block_tar_sound	block_tar_sound	n/a	n/a	195030	30	254	n/a	n/a	0	n/a	other	0
20083	5	Picture	trial_start	trial_start	n/a	n/a	250834	0	1	2667	7	0	next	other	0
20083	5	Sound	1; 45; C; sounds//broom.wav	1	45	C	251504	670	2	n/a	n/a	670	n/a	hit	9
20083	5	Picture	1; 40; C; pictures//nontarget//mop.jpg	1	40	C	253500	2667	7	23667	7	2580	next	miss	0
20083	5	Response	11	n/a	n/a	n/a	266996	16163	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	7	Picture	trial_start	trial_start	n/a	n/a	282334	0	1	667	7	0	next	other	0
20083	7	Picture	2; 50; No; pictures//nontarget//chick.jpeg	2	50	No	283000	667	7	24833	7	580	next	miss	0
20083	7	Sound	2; 0; No; sounds//empty.wav	2	0	No	283004	670	2	n/a	n/a	670	n/a	hit	13
20083	7	Response	11	n/a	n/a	n/a	299475	17141	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	9	Picture	trial_start	trial_start	n/a	n/a	313001	0	1	2667	7	0	next	other	0
20083	9	Sound	3; 25; UN_200; sounds//voyage.wav	3	25	UN_200	313671	670	2	n/a	n/a	670	n/a	hit	17
20083	9	Picture	3; 20; UN_200; pictures//target//Bull.jpg	3	20	UN_200	315667	2667	7	22834	7	2580	next	miss	0
20083	9	Response	21	n/a	n/a	n/a	325946	12945	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	11	Picture	trial_start	trial_start	n/a	n/a	343668	0	1	667	7	0	next	other	0
20083	11	Picture	4; 50; No; pictures//target//pineapple.jpeg	4	50	No	344334	667	7	24833	7	580	next	miss	0
20083	11	Sound	4; 0; No; sounds//empty.wav	4	0	No	344338	670	2	n/a	n/a	670	n/a	hit	21
20083	11	Response	21	n/a	n/a	n/a	354215	10547	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	13	Picture	trial_start	trial_start	n/a	n/a	374334	0	1	667	7	0	next	other	0
20083	13	Picture	5; 30; P; pictures//target//bagel.png	5	30	P	375001	667	7	25667	7	580	next	miss	0
20083	13	Sound	5; 0; P; sounds//baseline.wav	5	0	P	375004	670	1	n/a	n/a	670	n/a	hit	25
20083	13	Response	21	n/a	n/a	n/a	388504	14170	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	15	Picture	trial_start	trial_start	n/a	n/a	405835	0	1	667	7	0	next	other	0
20083	15	Picture	6; 10; UN_0; pictures//target//pencil.jpg	6	10	UN_0	406501	667	7	25000	7	580	next	miss	0
20083	15	Sound	6; 0; UN_0; sounds//caution.wav	6	0	UN_0	406505	670	2	n/a	n/a	670	n/a	hit	29
20083	15	Response	21	n/a	n/a	n/a	418203	12369	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	17	Picture	trial_start	trial_start	n/a	n/a	436668	0	1	2667	7	0	next	other	0
20083	17	Sound	7; 25; UN_200; sounds//seminar.wav	7	25	UN_200	437338	670	2	n/a	n/a	670	n/a	hit	33
20083	17	Picture	7; 20; UN_200; pictures//target//well.jpg	7	20	UN_200	439335	2667	7	23167	7	2580	next	miss	0
20083	17	Response	21	n/a	n/a	n/a	452182	15514	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	19	Picture	trial_start	trial_start	n/a	n/a	467669	0	1	667	7	0	next	other	0
20083	19	Picture	8; 30; P; pictures//nontarget//crutch.jpg	8	30	P	468335	667	7	24833	7	580	next	miss	0
20083	19	Sound	8; 0; P; sounds//crust.wav	8	0	P	468339	670	2	n/a	n/a	670	n/a	hit	37
20083	19	Response	11	n/a	n/a	n/a	484003	16334	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	21	Picture	trial_start	trial_start	n/a	n/a	498335	0	1	2667	7	0	next	other	0
20083	21	Sound	9; 25; UN_200; sounds//outcome.wav	9	25	UN_200	499005	670	2	n/a	n/a	670	n/a	hit	41
20083	21	Picture	9; 20; UN_200; pictures//nontarget//earring.png	9	20	UN_200	501002	2667	7	24167	7	2580	next	miss	0
20083	21	Response	11	n/a	n/a	n/a	515921	17586	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	23	Picture	trial_start	trial_start	n/a	n/a	530336	0	1	2667	7	0	next	other	0
20083	23	Sound	10; 45; C; sounds//ribbon.wav	10	45	C	531006	670	2	n/a	n/a	670	n/a	hit	45
20083	23	Picture	10; 40; C; pictures//target//medal.jpg	10	40	C	533002	2667	7	23333	7	2580	next	miss	0
20083	23	Response	21	n/a	n/a	n/a	549581	19245	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	25	Picture	trial_start	trial_start	n/a	n/a	561502	0	1	667	7	0	next	other	0
20083	25	Picture	11; 50; No; pictures//nontarget//ginger.jpeg	11	50	No	562169	667	7	25334	7	580	next	miss	0
20083	25	Sound	11; 0; No; sounds//empty.wav	11	0	No	562172	670	2	n/a	n/a	670	n/a	hit	49
20083	25	Response	11	n/a	n/a	n/a	576740	15238	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	27	Picture	trial_start	trial_start	n/a	n/a	592669	0	1	667	7	0	next	other	0
20083	27	Picture	12; 10; UN_0; pictures//target//windmill.jpg	12	10	UN_0	593336	667	7	26000	7	580	next	miss	0
20083	27	Sound	12; 0; UN_0; sounds//hive.wav	12	0	UN_0	593339	670	1	n/a	n/a	670	n/a	hit	53
20083	27	Response	21	n/a	n/a	n/a	608229	15560	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	29	Picture	trial_start	trial_start	n/a	n/a	624503	0	1	2667	7	0	next	other	0
20083	29	Sound	13; 25; UN_200; sounds//quality.wav	13	25	UN_200	625173	670	2	n/a	n/a	670	n/a	hit	57
20083	29	Picture	13; 20; UN_200; pictures//nontarget//Sheep.jpg	13	20	UN_200	627170	2667	7	23833	7	2580	next	miss	0
20083	29	Response	11	n/a	n/a	n/a	637581	13078	1	n/a	n/a	n/a	n/a	n/a	n/a
20083	31	Picture	trial_start	trial_start	n/a	n/a	656170	0	1	2667	7	0	next	other	0
20083	31	Sound	14; 45; C; sounds//chipmunk.wav	14	45	C	656840	670	2	n/a	n/a	670	n/a	incorrect	61
20083	31	Picture	14; 40; C; pictures//target//squirrel.jpg	14	40	C	658836	2667	7	22834	7	2580	next	miss	0
